transaction_id,transaction_number,transaction_timestamp,customer_id,store_id,channel_id,payment_method,currency,gross_amount,total_discount,total_tax,net_total,created_at
2f450055-f331-4ede-863d-9ebac6c99886,TXN0000003335,2024-01-25,03a79712-dce3-419d-a2ec-c3c61021bbc4,US_0011,POS,Mastercard,USD,831.97,0.0,58.24,890.21,2024-01-25
fa329797-d96d-4e23-a95c-3c63a7e0fab3,TXN0000003336,2023-12-21,03a79712-dce3-419d-a2ec-c3c61021bbc4,US_0001,POS,American Express,USD,1500.81,75.04,99.8,1525.57,2023-12-21
977898d4-cf4c-470f-9f10-9cdaaaee8480,TXN0000003337,2017-02-24,48027895-09fc-48cd-8fa0-aaf9baa56670,US_0020,POS,Mastercard,USD,1531.08,76.55,101.82,1556.35,2017-02-24
12fcfa66-4e43-4a36-a63a-3db4ce25dc54,TXN0000003338,2022-10-31,48027895-09fc-48cd-8fa0-aaf9baa56670,US_0005,POS,American Express,USD,1352.32,67.62,89.93,1374.63,2022-10-31
fbb4b697-9b47-4bf7-8a86-4d7e7d0525ab,TXN0000003339,2023-11-13,48027895-09fc-48cd-8fa0-aaf9baa56670,US_0004,POS,Discover,USD,385.32,38.53,24.28,371.07,2023-11-13
15f4ce45-3a2f-4aa8-a637-6e4c7a1fd0b8,TXN0000003340,2021-10-03,2089391d-761c-4da8-9d58-f1b99387f88e,US_0018,POS,Cash,USD,1189.78,0.0,83.28,1273.06,2021-10-03
4f807cc5-af0c-4c88-a721-91d3a7ce69c1,TXN0000003341,2024-09-24,2089391d-761c-4da8-9d58-f1b99387f88e,US_0010,POS,Mastercard,USD,934.61,0.0,65.42,1000.03,2024-09-24
7f92b2cc-eb62-41ec-ac6b-175bed426fdc,TXN0000003342,2022-09-22,2089391d-761c-4da8-9d58-f1b99387f88e,US_0013,POS,Discover,USD,915.52,0.0,64.09,979.61,2022-09-22
a665a124-a7ec-4ce5-b8fe-e757e603823e,TXN0000003343,2020-08-09,058d4eee-6992-4c4e-8e15-b04b7d45ba0c,US_0004,POS,Bank EMI,USD,1696.79,84.84,112.84,1724.79,2020-08-09
d4c55c0c-2954-44c0-b641-bda0b8d9162e,TXN0000003344,2021-11-16,058d4eee-6992-4c4e-8e15-b04b7d45ba0c,US_0003,POS,Corporate Financing,USD,436.6,43.66,27.51,420.45,2021-11-16
7d623b3a-31e3-4a0d-a2ec-8d204bff3828,TXN0000003345,2024-09-23,e0039970-0c25-4b29-849d-3debe446734a,US_0011,POS,Visa,USD,533.88,26.69,35.5,542.69,2024-09-23
2dadb952-cf57-44fc-ad7c-36bae6f5b3e7,TXN0000003346,2020-09-17,926f17ef-74ac-4207-aca4-b243b62b2fc4,US_0008,POS,Visa,USD,718.39,0.0,50.29,768.68,2020-09-17
068d8bad-45e7-4dd4-bed8-30ef4fa5ecb8,TXN0000003347,2024-11-16,709a8602-474c-4a5f-af7a-f5b9565b864f,US_0011,POS,American Express,USD,732.84,36.64,48.73,744.93,2024-11-16
cdbcd8ff-c5ed-44cf-9697-0fad11523fc7,TXN0000003348,2024-10-13,709a8602-474c-4a5f-af7a-f5b9565b864f,US_0001,POS,Cash,USD,1395.71,139.57,87.93,1344.07,2024-10-13
c8a4dfe4-a9dc-44fe-8680-3d841711afb3,TXN0000003349,2024-12-24,709a8602-474c-4a5f-af7a-f5b9565b864f,US_0007,POS,American Express,USD,589.44,29.47,39.2,599.17,2024-12-24
25bf3a7a-b8c2-4ded-89e1-e9c1e2c2a506,TXN0000003350,2021-11-14,64e1e5f1-7bd6-43c3-ad1a-70ac26b84fa4,US_0008,POS,Discover,USD,466.81,46.68,29.41,449.54,2021-11-14
3af9fa15-237f-4438-bdd8-bb66102b3365,TXN0000003351,2022-10-03,64e1e5f1-7bd6-43c3-ad1a-70ac26b84fa4,US_0003,POS,Cash,USD,745.03,74.5,46.94,717.47,2022-10-03
bd2c97cf-4962-428d-8767-d26df887b37b,TXN0000003352,2023-10-28,03cc3455-4263-46c0-acaf-630580fe6758,US_0019,POS,American Express,USD,375.36,37.54,23.65,361.47,2023-10-28
dd604358-5a7a-4394-83b3-4b02b7bffb1f,TXN0000003353,2021-09-05,03cc3455-4263-46c0-acaf-630580fe6758,US_0008,POS,Bank EMI,USD,1594.51,0.0,111.62,1706.13,2021-09-05
5a80cc71-6960-4bf5-aec0-406800269c69,TXN0000003354,2024-11-17,03cc3455-4263-46c0-acaf-630580fe6758,US_0005,POS,Cash,USD,1403.65,140.37,88.43,1351.71,2024-11-17
2ead6117-965a-4047-b638-b923b2365666,TXN0000003355,2024-09-06,7a0e6682-79d4-4970-8813-fdf9983e006c,US_0006,POS,Apple Pay,USD,1584.63,79.23,105.38,1610.78,2024-09-06
636121fa-555d-47f5-a5ee-77f983937ab6,TXN0000003356,2023-04-27,7a0e6682-79d4-4970-8813-fdf9983e006c,US_0006,POS,Apple Pay,USD,348.41,0.0,24.39,372.8,2023-04-27
25e54a9b-bc06-4e2c-b996-ff3f43c7d1d6,TXN0000003357,2019-12-30,7a0e6682-79d4-4970-8813-fdf9983e006c,US_0011,POS,American Express,USD,1754.41,87.72,116.67,1783.36,2019-12-30
b657c798-557b-4c8e-91aa-cdaf2485804a,TXN0000003358,2024-06-24,7a0e6682-79d4-4970-8813-fdf9983e006c,US_0011,POS,Corporate Financing,USD,1161.32,116.13,73.16,1118.35,2024-06-24
47c14a93-d9e2-4a25-a4c1-4be7fac91db1,TXN0000003359,2024-06-13,caae5599-71fc-4be4-a29a-8c1f8321acaa,US_0013,POS,Apple Financing,USD,1361.08,136.11,85.75,1310.72,2024-06-13
1229dc0a-d110-41cb-9966-b8f7d18c72e6,TXN0000003360,2021-01-24,18f9de78-17c5-4c8a-badf-1223c1bc1928,JP_0008,POS,Cash,JPY,1722.79,86.14,163.66,1800.31,2021-01-24
16e967b2-e1f6-445c-97ae-26a1a7b8b59e,TXN0000003361,2024-10-04,5f28e9e5-8e5e-4f3d-9ab1-288722624555,IN_0009,POS,Mastercard,INR,617.38,30.87,105.57,692.08,2024-10-04
2b3f5e19-ed86-4339-a035-2a34cba4671d,TXN0000003362,2024-09-24,ae9b6c4f-f0a1-47e4-9854-6562c2ae422f,US_0016,POS,Corporate Financing,USD,1138.39,56.92,75.7,1157.17,2024-09-24
070cb741-a97a-4711-9a14-99250b86ab81,TXN0000003363,2019-02-07,79e11765-f27c-48d9-826a-81f1195e896a,JP_0001,POS,Mastercard,JPY,1538.36,76.92,146.14,1607.58,2019-02-07
02ae49dd-7dbc-4136-a2c4-c756c5e69f30,TXN0000003364,2020-08-01,79e11765-f27c-48d9-826a-81f1195e896a,JP_0003,POS,Visa,JPY,1025.55,0.0,102.56,1128.11,2020-08-01
ece2ea4d-2a66-4116-940c-ab746a6cc0fc,TXN0000003365,2023-09-17,79e11765-f27c-48d9-826a-81f1195e896a,JP_0003,POS,American Express,JPY,998.53,0.0,99.85,1098.38,2023-09-17
a0393fb9-361d-4fde-ba44-80c738edd265,TXN0000003366,2024-09-30,a0b5faac-402f-4b8f-bfbf-d1da84433623,US_0009,POS,American Express,USD,1602.84,0.0,112.2,1715.04,2024-09-30
6c6ccb76-a34a-4f9b-8fa4-f233ac2a4c12,TXN0000003367,2024-05-21,a61a6d38-777f-4cb4-a1ac-4e6fb3f306db,US_0004,POS,Corporate Financing,USD,361.34,0.0,25.29,386.63,2024-05-21
697f0f1d-b791-412b-9d12-2e8f02d3ad30,TXN0000003368,2024-09-26,a61a6d38-777f-4cb4-a1ac-4e6fb3f306db,US_0003,POS,Cash,USD,1442.49,72.12,95.93,1466.3,2024-09-26
2cc71525-fdfa-4dc4-a38b-9a91a8f12872,TXN0000003369,2024-06-15,a61a6d38-777f-4cb4-a1ac-4e6fb3f306db,US_0010,POS,Apple Financing,USD,353.83,35.38,22.29,340.74,2024-06-15
285556e6-ab63-4caa-b16c-d91d4fb5b743,TXN0000003370,2023-05-29,de24390f-37eb-43db-9153-e8c0fcc5794d,US_0013,POS,Apple Financing,USD,777.17,77.72,48.96,748.41,2023-05-29
888c198d-d7b4-49b5-a704-3c010b240de9,TXN0000003371,2024-04-30,b297e44a-f73d-4b3d-83e3-b3c79465fcd2,US_0017,POS,Discover,USD,1816.36,0.0,127.15,1943.51,2024-04-30
8918c5e5-725c-43c7-bd3f-814915328cbd,TXN0000003372,2024-10-07,b297e44a-f73d-4b3d-83e3-b3c79465fcd2,US_0009,POS,Bank EMI,USD,1944.33,97.22,129.3,1976.41,2024-10-07
124e8f1b-8c34-40f5-b110-a0765b187976,TXN0000003373,2024-06-15,26b091e9-62ca-4bc1-960f-d1373db6b5de,US_0015,POS,Bank EMI,USD,1937.9,0.0,135.65,2073.55,2024-06-15
15bd61cd-810b-4cd0-aadb-599f902ccfdd,TXN0000003374,2024-09-02,26b091e9-62ca-4bc1-960f-d1373db6b5de,US_0019,POS,Apple Pay,USD,1326.91,132.69,83.6,1277.82,2024-09-02
d300b523-dfac-4828-a3bf-d050f08109a1,TXN0000003375,2023-10-17,26b091e9-62ca-4bc1-960f-d1373db6b5de,US_0019,POS,Visa,USD,1399.1,69.95,93.04,1422.19,2023-10-17
43bc4746-a32e-45ec-ae96-e510e3174255,TXN0000003376,2023-10-04,ce328b1c-85d0-4868-97cb-035ae07e2a23,US_0005,POS,Apple Pay,USD,1103.46,0.0,77.24,1180.7,2023-10-04
84a67bf3-9556-48fe-a42a-fbeabafb1b09,TXN0000003377,2022-10-11,ce328b1c-85d0-4868-97cb-035ae07e2a23,US_0001,POS,Bank EMI,USD,1152.47,115.25,72.61,1109.83,2022-10-11
af44a435-f19c-4b07-a711-301ec5265a14,TXN0000003378,2019-03-24,9b66c28e-4480-403d-abe3-1e6c0810337d,JP_0011,POS,Apple Pay,JPY,821.3,82.13,73.92,813.09,2019-03-24
4dac5a03-0362-454e-9636-26e8003f5ec9,TXN0000003379,2020-02-06,9b66c28e-4480-403d-abe3-1e6c0810337d,JP_0018,POS,Visa,JPY,1867.99,0.0,186.8,2054.79,2020-02-06
a754b357-b818-45cf-afb1-2eb74357f068,TXN0000003380,2019-07-15,9b66c28e-4480-403d-abe3-1e6c0810337d,JP_0006,POS,Apple Pay,JPY,779.8,0.0,77.98,857.78,2019-07-15
581a953f-119c-4865-b91b-5cd79108aec8,TXN0000003381,2023-05-06,780cd021-4317-4909-93d4-8ccfb0023e0b,US_0015,POS,Discover,USD,1022.65,0.0,71.59,1094.24,2023-05-06
9b0e9709-da08-49d8-b29c-d1233c4b42ed,TXN0000003382,2019-09-05,b7f44bfa-cc7d-420f-916b-03af5f3e9397,US_0001,POS,American Express,USD,333.66,0.0,23.36,357.02,2019-09-05
77123558-9e94-4154-b92b-17cee0e7d032,TXN0000003383,2024-10-14,ade0e499-001a-48f0-8399-8b7b572785e1,US_0017,POS,Apple Pay,USD,773.44,77.34,48.73,744.83,2024-10-14
fe1c69df-efff-48b9-8a28-ae3346c2ffab,TXN0000003384,2024-11-08,ade0e499-001a-48f0-8399-8b7b572785e1,US_0017,POS,Mastercard,USD,934.43,46.72,62.14,949.85,2024-11-08
aeca5e42-2cec-456d-b885-f5182e630a00,TXN0000003385,2024-09-04,ade0e499-001a-48f0-8399-8b7b572785e1,US_0006,POS,Apple Pay,USD,685.31,68.53,43.17,659.95,2024-09-04
c2a19c17-daf1-4fef-bd06-9443297bb925,TXN0000003386,2024-09-30,ade0e499-001a-48f0-8399-8b7b572785e1,US_0010,POS,Bank EMI,USD,1147.54,0.0,80.33,1227.87,2024-09-30
2a47474e-e187-409b-b1ef-7d80f5351fce,TXN0000003387,2024-01-15,ade0e499-001a-48f0-8399-8b7b572785e1,US_0012,POS,Corporate Financing,USD,374.47,18.72,24.9,380.65,2024-01-15
2df2724b-e74c-4015-a5a6-9918b5adda3f,TXN0000003388,2023-09-30,ade0e499-001a-48f0-8399-8b7b572785e1,US_0016,POS,Apple Financing,USD,3954.18,0.0,276.79,4230.97,2023-09-30
f5e816a3-f270-4ec6-9be7-a93dc1a18ef3,TXN0000003389,2024-09-14,ade0e499-001a-48f0-8399-8b7b572785e1,US_0012,POS,Corporate Financing,USD,1722.44,86.12,114.54,1750.86,2024-09-14
595b7958-2119-4147-a686-a20ff8346169,TXN0000003390,2023-05-18,c5ae4efe-a357-4796-b5e8-4a7d14de77df,US_0006,POS,Discover,USD,1034.69,0.0,72.43,1107.12,2023-05-18
e22be4d2-a2f1-4fd2-a36a-db2b9db5250f,TXN0000003391,2018-06-21,c5ae4efe-a357-4796-b5e8-4a7d14de77df,US_0008,POS,Corporate Financing,USD,668.61,33.43,44.46,679.64,2018-06-21
ef578f91-a270-4725-afab-fac5f59da1d0,TXN0000003392,2024-07-07,798fbe90-9955-4388-9ab1-7d0ba633b48c,JP_0008,POS,Cash,JPY,592.73,0.0,59.27,652.0,2024-07-07
0d37af4f-7d3d-4cd1-90a5-c0e5b39c6e7d,TXN0000003393,2022-09-21,f905c480-c351-41f9-955c-04a1bb80c25a,US_0011,POS,Cash,USD,1369.47,68.47,91.07,1392.07,2022-09-21
a09a3fcf-8d8a-4926-be57-301cc59d88c6,TXN0000003394,2023-07-21,f905c480-c351-41f9-955c-04a1bb80c25a,US_0005,POS,Bank EMI,USD,1954.61,0.0,136.82,2091.43,2023-07-21
27b5de7d-0424-4057-a0b4-d547c01bf933,TXN0000003395,2022-09-22,4858726a-eccc-400f-b094-2dae3afd17ba,IN_0011,POS,Discover,INR,1513.03,75.65,258.73,1696.11,2022-09-22
a1691ffc-7cbe-4218-b468-e149ed92b9e4,TXN0000003396,2022-11-10,4858726a-eccc-400f-b094-2dae3afd17ba,IN_0015,POS,Bank EMI,INR,832.3,0.0,149.81,982.11,2022-11-10
7e5c9f68-f6d1-4c31-95f7-929252a377fb,TXN0000003397,2022-07-07,45a26c53-a050-4ad6-92c5-b3848f6e156b,US_0010,POS,Corporate Financing,USD,1059.05,52.95,70.43,1076.53,2022-07-07
23a5f2da-61d9-4f2c-bad4-2260bbffd645,TXN0000003398,2024-11-01,45a26c53-a050-4ad6-92c5-b3848f6e156b,US_0002,POS,Corporate Financing,USD,1802.5,0.0,126.18,1928.68,2024-11-01
00d36536-5b2f-46e4-8e09-97ac7233ae0e,TXN0000003399,2023-10-10,45a26c53-a050-4ad6-92c5-b3848f6e156b,US_0014,POS,American Express,USD,1238.03,0.0,86.66,1324.69,2023-10-10
643e8599-a7f8-4364-9f77-f84f4b7068dc,TXN0000003400,2024-03-21,4ca9806b-e0e9-43b6-b072-c0c9d3b6e438,JP_0008,POS,Visa,JPY,1398.58,0.0,139.86,1538.44,2024-03-21
6ed86e33-dc7e-4cca-b17c-afc15986c274,TXN0000003401,2024-10-04,4ca9806b-e0e9-43b6-b072-c0c9d3b6e438,JP_0015,POS,Discover,JPY,1219.39,60.97,115.84,1274.26,2024-10-04
a65730e4-5e3a-47d3-87b7-26f82fe8c44a,TXN0000003402,2023-09-15,4ca9806b-e0e9-43b6-b072-c0c9d3b6e438,JP_0002,POS,Corporate Financing,JPY,1279.85,127.98,115.19,1267.06,2023-09-15
b87d31c3-05a5-4790-ae7e-e85e6a7f4fb5,TXN0000003403,2023-09-21,4ca9806b-e0e9-43b6-b072-c0c9d3b6e438,JP_0008,POS,Visa,JPY,1880.75,0.0,188.08,2068.83,2023-09-21
dab53137-f38c-42a2-bb6e-4e8d9a889418,TXN0000003404,2022-09-20,4ca9806b-e0e9-43b6-b072-c0c9d3b6e438,JP_0002,POS,Apple Financing,JPY,716.73,35.84,68.09,748.98,2022-09-20
4d0a2d3e-2bf8-4337-b348-22a5cecbdab5,TXN0000003405,2022-10-31,4ca9806b-e0e9-43b6-b072-c0c9d3b6e438,JP_0015,POS,Visa,JPY,887.65,88.77,79.89,878.77,2022-10-31
cab3a01c-80c0-43fe-9eec-ca8844ccbae5,TXN0000003406,2022-09-12,4ca9806b-e0e9-43b6-b072-c0c9d3b6e438,JP_0013,POS,American Express,JPY,313.34,15.67,29.77,327.44,2022-09-12
b23028df-5558-478b-b8ed-f1899069be68,TXN0000003407,2017-11-08,830c7429-5804-4090-8835-0bb8803d4603,US_0009,POS,Bank EMI,USD,1881.71,188.17,118.55,1812.09,2017-11-08
a6cbde8b-a364-4d20-b3d2-90f8c6664c96,TXN0000003408,2023-11-11,830c7429-5804-4090-8835-0bb8803d4603,US_0013,POS,Cash,USD,1316.96,0.0,92.19,1409.15,2023-11-11
5bbd0604-db84-44ea-8559-2b754cda4578,TXN0000003409,2019-11-12,830c7429-5804-4090-8835-0bb8803d4603,US_0001,POS,Apple Financing,USD,1780.87,0.0,124.66,1905.53,2019-11-12
c39914fa-b11e-481e-bc1b-5669c9223124,TXN0000003410,2024-07-23,77267feb-cb4d-4e4d-98f2-52f590f93491,US_0003,POS,American Express,USD,1755.86,87.79,116.76,1784.83,2024-07-23
764e72e4-c88d-4e06-b895-28a69f776fbd,TXN0000003411,2024-08-26,77267feb-cb4d-4e4d-98f2-52f590f93491,US_0012,POS,American Express,USD,570.93,0.0,39.97,610.9,2024-08-26
6a7dfaa3-a1ba-4864-99e1-36fae2f6fd9f,TXN0000003412,2015-09-09,77267feb-cb4d-4e4d-98f2-52f590f93491,US_0016,POS,Bank EMI,USD,1898.93,189.89,119.63,1828.67,2015-09-09
aff4e5cc-c65b-4f80-99e5-d7f2c1d947dd,TXN0000003413,2024-11-20,1a4e8cfe-eab7-44b1-b2a9-efcae34ed219,US_0008,POS,Cash,USD,1076.87,107.69,67.84,1037.02,2024-11-20
7fb3974d-9929-4e01-857c-24d7666c4418,TXN0000003414,2021-06-07,1a4e8cfe-eab7-44b1-b2a9-efcae34ed219,US_0012,POS,Bank EMI,USD,1389.08,0.0,97.24,1486.32,2021-06-07
01e9c2fd-a24e-49b7-9af6-7434f8d442d4,TXN0000003415,2022-11-20,1a4e8cfe-eab7-44b1-b2a9-efcae34ed219,US_0009,POS,American Express,USD,1934.04,0.0,135.38,2069.42,2022-11-20
364156fd-9f5f-465b-97a1-d488eed691f1,TXN0000003416,2024-09-06,69d8ac1a-9651-4239-9741-717e62a0eecd,US_0014,POS,Apple Pay,USD,1971.51,98.58,131.11,2004.04,2024-09-06
c4753892-57a5-4e17-aadc-d84774abbde7,TXN0000003417,2023-11-07,69d8ac1a-9651-4239-9741-717e62a0eecd,US_0003,POS,Cash,USD,1958.31,0.0,137.08,2095.39,2023-11-07
7b6a86ea-88a8-45dc-8dd2-94faa108f6d6,TXN0000003418,2024-11-14,69d8ac1a-9651-4239-9741-717e62a0eecd,US_0009,POS,Cash,USD,1149.42,114.94,72.41,1106.89,2024-11-14
48cd423a-a0e0-4bd7-9008-170f9f5d2db9,TXN0000003419,2022-03-08,c4b41239-5c70-4c6b-a526-9436fddd952c,JP_0017,POS,Corporate Financing,JPY,820.54,41.03,77.95,857.46,2022-03-08
a99bcc21-c048-4f20-8a1c-2d7cebad1387,TXN0000003420,2024-11-08,c4b41239-5c70-4c6b-a526-9436fddd952c,JP_0013,POS,Apple Financing,JPY,1280.86,0.0,128.09,1408.95,2024-11-08
8bb56785-4a14-4f89-80ca-aeb8a7a63168,TXN0000003421,2020-10-01,c4b41239-5c70-4c6b-a526-9436fddd952c,JP_0001,POS,Visa,JPY,1971.9,197.19,177.47,1952.18,2020-10-01
cef28a72-94b6-43fd-ad32-6ef23ede7816,TXN0000003422,2024-11-12,9700078c-c796-4168-af41-5fb420192f79,JP_0007,POS,Bank EMI,JPY,1348.67,0.0,134.87,1483.54,2024-11-12
bae04ff3-8052-4215-9940-789ee5cfc8f4,TXN0000003423,2024-10-03,9700078c-c796-4168-af41-5fb420192f79,JP_0006,POS,Mastercard,JPY,1335.02,66.75,126.83,1395.1,2024-10-03
f23c603c-2185-431f-ab63-fb58b0e1fea6,TXN0000003424,2023-10-22,9700078c-c796-4168-af41-5fb420192f79,JP_0008,POS,Discover,JPY,1861.04,93.05,176.8,1944.79,2023-10-22
ee63b2d5-eadb-4da1-a1e7-155a8710c242,TXN0000003425,2024-12-16,9700078c-c796-4168-af41-5fb420192f79,JP_0012,POS,Discover,JPY,1008.99,100.9,90.81,998.9,2024-12-16
75608bd1-64c5-4f0d-83c6-3f12e3ada1fc,TXN0000003426,2024-12-14,9700078c-c796-4168-af41-5fb420192f79,JP_0004,POS,Corporate Financing,JPY,1593.93,79.7,151.42,1665.65,2024-12-14
02badae8-597b-4e7c-aa74-c632e7191452,TXN0000003427,2023-12-11,9700078c-c796-4168-af41-5fb420192f79,JP_0004,POS,Corporate Financing,JPY,1182.34,118.23,106.41,1170.52,2023-12-11
fc66bc24-19dd-4eb2-a1c0-0a3a3642b160,TXN0000003428,2024-11-05,9700078c-c796-4168-af41-5fb420192f79,JP_0011,POS,Mastercard,JPY,761.62,38.08,72.35,795.89,2024-11-05
8a20a7f5-5e63-4695-b48a-6e50acd70a58,TXN0000003429,2020-10-05,7c7de25c-2ba1-4ed0-8fd1-e79cde52a432,US_0019,POS,Apple Financing,USD,1241.63,62.08,82.57,1262.12,2020-10-05
d17d4e8a-7432-49fa-b0c3-be777170c491,TXN0000003430,2020-05-27,7c7de25c-2ba1-4ed0-8fd1-e79cde52a432,US_0003,POS,Apple Financing,USD,485.31,0.0,33.97,519.28,2020-05-27
a2a760ee-1175-4a58-a451-5ea065936be5,TXN0000003431,2024-10-12,4776f642-2992-43e7-a3e8-96f675cdd1fa,US_0015,POS,Mastercard,USD,1178.95,117.9,74.27,1135.32,2024-10-12
854eb982-b415-4750-8b4f-5814ccbc54fa,TXN0000003432,2023-01-21,4776f642-2992-43e7-a3e8-96f675cdd1fa,US_0003,POS,American Express,USD,734.0,73.4,46.24,706.84,2023-01-21
b2a5b781-d049-4261-853b-39e284618719,TXN0000003433,2024-07-22,eb390304-0b91-48b5-9bce-8217a8392fbe,JP_0019,POS,Apple Pay,JPY,1115.37,55.77,105.96,1165.56,2024-07-22
e700778c-943c-49ea-bf4e-cfca3e6cdc9a,TXN0000003434,2024-01-07,eb390304-0b91-48b5-9bce-8217a8392fbe,JP_0007,POS,Mastercard,JPY,1485.57,74.28,141.13,1552.42,2024-01-07
87fb2896-cd90-4cbb-9d3f-1ea7ff0b5540,TXN0000003435,2024-11-04,82555329-9ca1-42fa-a84d-fa4ef25781e3,JP_0015,POS,Apple Pay,JPY,1787.19,0.0,178.72,1965.91,2024-11-04
8757b3c4-e4e6-424f-b568-758369a84574,TXN0000003436,2024-10-08,82555329-9ca1-42fa-a84d-fa4ef25781e3,JP_0020,POS,Bank EMI,JPY,958.93,0.0,95.89,1054.82,2024-10-08
33fc7d05-18ae-488f-8d23-2905c526365e,TXN0000003437,2022-10-14,e9ed8bc9-a9cb-41ee-a3fb-849b2a7f42cd,IN_0006,POS,Cash,INR,1612.67,161.27,261.25,1712.65,2022-10-14
fbb6f834-4497-4747-b134-ab0435283e04,TXN0000003438,2024-10-09,b3a70e59-3fb9-4989-8948-6c5fa5553054,US_0001,POS,Visa,USD,1203.55,0.0,84.25,1287.8,2024-10-09
b0d76c11-1ac5-4616-86df-1b5112d5c685,TXN0000003439,2022-09-10,d087a134-f65c-456f-a90a-d4e31e875a26,US_0020,POS,Bank EMI,USD,924.16,92.42,58.22,889.96,2022-09-10
7680e7a9-c98e-463c-a9bd-fafc9f293388,TXN0000003440,2024-06-27,a2b90501-9d6b-412b-af20-f44972ab5c1e,IN_0018,POS,Apple Pay,INR,1069.34,53.47,182.86,1198.73,2024-06-27
ce65f2ec-be53-4b32-8295-04a29ff640e0,TXN0000003441,2024-08-05,a2b90501-9d6b-412b-af20-f44972ab5c1e,IN_0010,POS,Bank EMI,INR,680.23,34.01,116.32,762.54,2024-08-05
108dfe38-3fcc-41f0-9d58-0e8815b608d2,TXN0000003442,2024-01-18,1de84cc6-1dfb-4680-81ea-b008fa3c302b,US_0012,POS,Discover,USD,1605.04,0.0,112.35,1717.39,2024-01-18
b1a218a5-d5df-4b54-bdf1-79385089d73f,TXN0000003443,2024-08-04,34aec580-e73e-4739-ab3e-d2030c584b3d,US_0015,POS,Cash,USD,820.35,82.04,51.68,789.99,2024-08-04
d7196e6d-f273-496a-9033-8e5433300ee7,TXN0000003444,2024-10-08,34aec580-e73e-4739-ab3e-d2030c584b3d,US_0008,POS,Discover,USD,1311.86,65.59,87.24,1333.51,2024-10-08
6e2491d9-2d7f-4b0e-9a0f-4dd375efb857,TXN0000003445,2024-08-30,34aec580-e73e-4739-ab3e-d2030c584b3d,US_0006,POS,Discover,USD,671.07,0.0,46.97,718.04,2024-08-30
33073a70-53e7-4a74-a353-8a9b1acca19f,TXN0000003446,2022-06-05,e4bbaa74-f56b-4f35-8a65-218da48902c6,US_0006,POS,Apple Pay,USD,1560.56,78.03,103.78,1586.31,2022-06-05
d8d42329-9cea-418e-a2fd-7807b33acaf4,TXN0000003447,2022-10-19,e4bbaa74-f56b-4f35-8a65-218da48902c6,US_0010,POS,Mastercard,USD,551.84,55.18,34.77,531.43,2022-10-19
28650b34-86a7-478a-841e-7510f9770d33,TXN0000003448,2019-02-11,bb131923-0678-40f5-a66d-2a86452e0acd,US_0017,POS,Visa,USD,1694.18,84.71,112.66,1722.13,2019-02-11
b64abca9-551b-48c8-a4fe-996376a6f389,TXN0000003449,2024-08-18,bb131923-0678-40f5-a66d-2a86452e0acd,US_0019,POS,Discover,USD,895.03,44.75,59.52,909.8,2024-08-18
3b141236-eb55-4e49-94ec-01be8913fdcb,TXN0000003450,2022-09-25,bb131923-0678-40f5-a66d-2a86452e0acd,US_0018,POS,Visa,USD,303.28,30.33,19.11,292.06,2022-09-25
ad9e4d4e-53ce-4c67-bd1b-385c81d13742,TXN0000003451,2022-10-05,527b0b02-6c04-4211-919b-dbd7b2bef560,JP_0014,POS,Apple Financing,JPY,530.32,26.52,50.38,554.18,2022-10-05
f5002510-9d96-4111-b50b-7821cd4a1cb4,TXN0000003452,2021-09-04,527b0b02-6c04-4211-919b-dbd7b2bef560,JP_0019,POS,Corporate Financing,JPY,980.07,0.0,98.01,1078.08,2021-09-04
76dd441f-3bc9-451f-ae9a-0a8e1a8cf450,TXN0000003453,2024-11-06,89029c71-fa32-4f71-a384-6c401fd3cf1d,IN_0012,POS,Apple Financing,INR,1252.48,0.0,225.45,1477.93,2024-11-06
e842bfd4-2c6b-429f-9f21-83b83925ec70,TXN0000003454,2024-12-29,89029c71-fa32-4f71-a384-6c401fd3cf1d,IN_0002,POS,Visa,INR,892.26,89.23,144.55,947.58,2024-12-29
50bb28c9-4014-4a50-a48b-d36ea53e32a6,TXN0000003455,2019-03-04,cf37f9fc-102b-4f38-9c5b-ae857b25d682,US_0011,POS,American Express,USD,958.97,0.0,67.13,1026.1,2019-03-04
fc12136b-1e4c-4841-8ea8-956bf9c7e490,TXN0000003456,2020-04-12,cf37f9fc-102b-4f38-9c5b-ae857b25d682,US_0018,POS,American Express,USD,924.06,0.0,64.68,988.74,2020-04-12
57c803fa-a47e-4580-9611-094c9628feaa,TXN0000003457,2018-06-27,cf37f9fc-102b-4f38-9c5b-ae857b25d682,US_0003,POS,Mastercard,USD,1672.91,167.29,105.39,1611.01,2018-06-27
18a99e6d-af83-43e7-a551-5650f62da50a,TXN0000003458,2023-10-05,ec2cbc6a-e87e-4ecb-b8d2-7ff2080d7163,US_0001,POS,Visa,USD,1696.27,169.63,106.86,1633.5,2023-10-05
1f14e47c-2a60-4c71-a28d-57a2cfd0de1b,TXN0000003459,2018-01-18,ec2cbc6a-e87e-4ecb-b8d2-7ff2080d7163,US_0001,POS,American Express,USD,1965.41,0.0,137.58,2102.99,2018-01-18
7c165b99-e7a3-4501-9be3-1b44be464a7d,TXN0000003460,2024-05-05,6d2085f2-6f2b-4706-ab5b-b4a26bc124b5,US_0019,POS,Corporate Financing,USD,1805.86,90.29,120.09,1835.66,2024-05-05
