transaction_id,transaction_number,transaction_timestamp,customer_id,store_id,channel_id,payment_method,currency,gross_amount,total_discount,total_tax,net_total,created_at
838e3610-cc76-4053-a426-69179bdbb264,TXN0000014335,2024-11-22,68a6b043-4a8e-42d9-b859-bf82471b8e8e,AU_0005,POS,American Express,AUD,3971.69,198.58,377.31,4150.42,2024-11-22
e69ab2fb-e53d-43c8-99cb-30b6df63ab65,TXN0000014336,2020-12-18,c126e9a8-e762-4929-866a-431701fab894,DE_0007,POS,Apple Pay,EUR,2961.5,242.44,516.62,3235.68,2020-12-18
76785be5-f81a-4d75-aaf7-5d6444bbc62d,TXN0000014337,2022-11-27,c126e9a8-e762-4929-866a-431701fab894,DE_0011,POS,Discover,EUR,3630.97,67.26,677.1,4240.81,2022-11-27
5178fd3d-3138-479e-9697-5708c4c571d9,TXN0000014338,2024-10-09,5d0eebe5-0bdf-43c0-9278-6155ed250da5,AU_0014,POS,Cash,AUD,3387.25,189.48,319.78,3517.55,2024-10-09
52d9f4b1-8210-45dd-944b-8c54df70640f,TXN0000014339,2023-03-11,e012e6d5-fec7-4125-a0b7-9b14dd6b3c6b,DE_0017,POS,Corporate Financing,EUR,2275.57,161.0,401.77,2516.34,2023-03-11
a55d6377-1011-43af-aa27-173c494bd732,TXN0000014340,2022-10-26,e012e6d5-fec7-4125-a0b7-9b14dd6b3c6b,DE_0014,POS,Apple Pay,EUR,4893.33,294.6,873.77,5472.5,2022-10-26
b3413eba-5ac4-44ae-a1a7-04553154d7eb,TXN0000014341,2022-10-24,e012e6d5-fec7-4125-a0b7-9b14dd6b3c6b,DE_0001,POS,Discover,EUR,1498.13,149.81,256.19,1604.51,2022-10-24
f47dee2b-2d44-4212-8859-22f27baf822d,TXN0000014342,2016-10-26,59085558-49bb-4cde-b58a-60272ff51cf5,DE_0015,POS,Apple Pay,EUR,2217.82,221.79,379.24,2375.27,2016-10-26
a9b6743b-5d3c-4a5d-b445-6cd9e467f71e,TXN0000014343,2017-09-11,59085558-49bb-4cde-b58a-60272ff51cf5,DE_0004,POS,Cash,EUR,4129.28,325.64,722.69,4526.33,2017-09-11
9e4b45cd-41a3-4c94-8a90-0bead0df6799,TXN0000014344,2024-12-12,f8d9ea76-0f2b-409a-a68c-40ebe3b5a774,DE_0004,POS,Mastercard,EUR,2899.75,41.26,543.11,3401.6,2024-12-12
5eed99ea-94c6-407f-817e-34db1ccff367,TXN0000014345,2024-09-11,f8d9ea76-0f2b-409a-a68c-40ebe3b5a774,DE_0017,POS,Discover,EUR,3164.75,78.61,586.37,3672.51,2024-09-11
1f011e8c-ed9d-43fc-9527-f0db6627c32d,TXN0000014346,2024-09-28,f8d9ea76-0f2b-409a-a68c-40ebe3b5a774,DE_0004,POS,Cash,EUR,1301.25,23.68,242.73,1520.3,2024-09-28
dbd3422e-8bc5-44a7-a2f5-f6202d66ed4a,TXN0000014347,2024-11-27,f8d9ea76-0f2b-409a-a68c-40ebe3b5a774,DE_0006,POS,Bank EMI,EUR,3847.77,242.56,684.99,4290.2,2024-11-27
7a1382ab-cf9b-4e06-8588-2050a8b14682,TXN0000014348,2024-10-04,f8d9ea76-0f2b-409a-a68c-40ebe3b5a774,DE_0012,POS,American Express,EUR,2583.12,198.38,453.1,2837.84,2024-10-04
171ea055-1307-4339-919a-7b16f25b672e,TXN0000014349,2024-12-08,f8d9ea76-0f2b-409a-a68c-40ebe3b5a774,DE_0010,POS,Bank EMI,EUR,3977.39,288.32,700.92,4389.99,2024-12-08
81e52cc1-77d2-420f-8cb8-75fcacb05a88,TXN0000014350,2021-10-07,48f443e7-9c82-4e62-ab69-858d70618c96,AU_0005,POS,Mastercard,AUD,2460.8,76.62,238.42,2622.6,2021-10-07
0c1bd892-cf22-4924-a141-8f5f66cdd51a,TXN0000014351,2023-11-08,48f443e7-9c82-4e62-ab69-858d70618c96,AU_0003,POS,Mastercard,AUD,1842.83,138.16,170.47,1875.14,2023-11-08
05c53b32-b38a-40ff-9ef6-8ed3d8f0d33f,TXN0000014352,2018-06-05,48f443e7-9c82-4e62-ab69-858d70618c96,AU_0009,POS,Discover,AUD,3206.78,90.27,311.65,3428.16,2018-06-05
95064828-7ed9-45d2-bf66-c6c8b2e80c73,TXN0000014353,2024-10-05,eef3f378-3d5d-4a1d-9571-efc64ae7fa22,DE_0017,POS,Apple Financing,EUR,7044.21,220.53,1296.51,8120.19,2024-10-05
3c86610f-0822-4618-9d28-cf23d86b757d,TXN0000014354,2024-11-11,eef3f378-3d5d-4a1d-9571-efc64ae7fa22,DE_0002,POS,Visa,EUR,6569.45,204.81,1209.29,7573.93,2024-11-11
d39ef41e-50b9-4c8b-a3d8-849ca0f3f234,TXN0000014355,2024-11-17,eef3f378-3d5d-4a1d-9571-efc64ae7fa22,DE_0002,POS,Corporate Financing,EUR,4114.78,17.96,778.39,4875.21,2024-11-17
2dd80b18-38a0-461f-87f5-b07b8df41f13,TXN0000014356,2024-11-24,eef3f378-3d5d-4a1d-9571-efc64ae7fa22,DE_0015,POS,Apple Pay,EUR,6526.64,280.4,1186.79,7433.03,2024-11-24
d103f0f4-2ead-4cc6-bb71-c79555e0469a,TXN0000014357,2024-11-01,eef3f378-3d5d-4a1d-9571-efc64ae7fa22,DE_0001,POS,Apple Pay,EUR,1775.47,94.7,319.35,2000.12,2024-11-01
15f78727-a8c2-405a-8adf-291f858d7131,TXN0000014358,2024-11-07,eef3f378-3d5d-4a1d-9571-efc64ae7fa22,DE_0015,POS,Corporate Financing,EUR,6245.64,544.13,1083.28,6784.79,2024-11-07
ae14a367-cc10-4c60-a58f-3da114965efd,TXN0000014359,2024-10-22,eef3f378-3d5d-4a1d-9571-efc64ae7fa22,DE_0011,POS,Bank EMI,EUR,5400.86,272.91,974.32,6102.27,2024-10-22
6b191578-7039-4148-a644-27c929fad8c4,TXN0000014360,2021-06-16,def8dec9-7c4c-4b2f-b23a-3e0268754fcf,DE_0017,POS,Mastercard,EUR,5093.23,254.67,919.33,5757.89,2021-06-16
074064d2-2b68-432d-9721-9d12dec431e4,TXN0000014361,2024-09-13,7319b460-9607-4794-a7b7-47f9c4ae18bf,CA_0001,POS,Apple Financing,CAD,4744.26,252.13,583.98,5076.11,2024-09-13
ff1eb88b-fc1d-4a9e-902c-9bfc1e149dad,TXN0000014362,2023-11-03,ef2ab310-0cae-4e43-a8fc-aadd4dd3dfff,CA_0007,POS,Cash,CAD,3447.32,182.12,424.48,3689.68,2023-11-03
880c66fb-cead-4485-b7c5-f789d087b118,TXN0000014363,2024-03-30,ef2ab310-0cae-4e43-a8fc-aadd4dd3dfff,CA_0003,POS,Cash,CAD,4894.28,262.98,602.06,5233.36,2024-03-30
626d3dcb-288c-4dab-ae04-6789628c2b1c,TXN0000014364,2024-10-22,ef2ab310-0cae-4e43-a8fc-aadd4dd3dfff,CA_0005,POS,Mastercard,CAD,5950.05,288.75,735.97,6397.27,2024-10-22
27e84520-e23f-4e6c-874d-24321e29507c,TXN0000014365,2024-07-24,a48d9f91-c3d5-4349-b788-2150cf8bbc49,DE_0005,POS,Discover,EUR,3458.29,174.48,623.93,3907.74,2024-07-24
c653a1ac-18e0-4cc8-84c7-4b033d182bd7,TXN0000014366,2024-06-01,a48d9f91-c3d5-4349-b788-2150cf8bbc49,DE_0018,POS,Visa,EUR,3156.3,42.49,591.63,3705.44,2024-06-01
27aea99b-3665-42fc-82c4-7590ac4308ab,TXN0000014367,2021-09-05,2ad18cb3-4063-4b95-933a-3bec91f59d7e,AU_0013,POS,Bank EMI,AUD,5623.66,214.1,540.95,5950.51,2021-09-05
a24dd77a-d2de-4015-917f-789623de6ae3,TXN0000014368,2022-08-27,2ad18cb3-4063-4b95-933a-3bec91f59d7e,AU_0010,POS,Visa,AUD,3464.7,224.1,324.07,3564.67,2022-08-27
ba6c0185-9c7c-45f1-863f-85382f2471a1,TXN0000014369,2021-11-07,2ad18cb3-4063-4b95-933a-3bec91f59d7e,AU_0001,POS,Corporate Financing,AUD,5354.03,169.58,518.45,5702.9,2021-11-07
3934f0bc-8787-4b75-bcbe-6599ba63efd4,TXN0000014370,2022-03-26,2ad18cb3-4063-4b95-933a-3bec91f59d7e,AU_0014,POS,Corporate Financing,AUD,4839.87,229.97,460.99,5070.89,2022-03-26
5336475c-adc3-4627-b828-f20ade4576d7,TXN0000014371,2022-10-18,2ad18cb3-4063-4b95-933a-3bec91f59d7e,AU_0001,POS,Discover,AUD,2383.37,119.17,226.42,2490.62,2022-10-18
e572dc02-eb22-43f7-9f75-d86069c82ea6,TXN0000014372,2024-07-15,2ad18cb3-4063-4b95-933a-3bec91f59d7e,AU_0006,POS,Visa,AUD,5663.48,234.19,542.94,5972.23,2024-07-15
a1027067-a7d1-4b3f-a23e-a81ff4c155d0,TXN0000014373,2023-11-07,68e73385-2cd8-4dfd-8004-5c48db87dfa4,CA_0012,POS,Mastercard,CAD,6849.3,246.77,858.33,7460.86,2023-11-07
0416d1f4-2711-4b15-84ad-083340ad8ff5,TXN0000014374,2024-09-21,68e73385-2cd8-4dfd-8004-5c48db87dfa4,CA_0014,POS,Visa,CAD,3444.34,260.45,413.91,3597.8,2024-09-21
cb213f70-8f9f-4370-9735-ca0665d7bcc7,TXN0000014375,2024-07-25,ed5af1ee-8afc-4448-b509-5ff33e75bc9b,CA_0006,POS,Discover,CAD,3069.93,118.07,383.74,3335.6,2024-07-25
032f174d-c95b-43cb-852e-4a0a0c43ca1b,TXN0000014376,2019-03-28,8f0d1861-03b1-4530-9083-edcf57211c97,CA_0014,POS,Corporate Financing,CAD,6988.04,474.26,846.8,7360.58,2019-03-28
f76bd039-3f98-4b5a-84de-7d5fb151cf6a,TXN0000014377,2023-11-13,8f0d1861-03b1-4530-9083-edcf57211c97,CA_0003,POS,American Express,CAD,3057.6,91.92,385.54,3351.22,2023-11-13
f85848ff-2c73-4404-873c-b76ceae6859e,TXN0000014378,2020-11-05,8f0d1861-03b1-4530-9083-edcf57211c97,CA_0013,POS,Mastercard,CAD,4011.33,167.85,499.65,4343.13,2020-11-05
60cdbc70-e87e-41a9-9299-dbf473344729,TXN0000014379,2021-11-16,9cf06c0f-0667-45d9-b0ce-6db9a21e354c,DE_0011,POS,Visa,EUR,3660.43,238.96,650.07,4071.54,2021-11-16
03b681dc-6a40-459f-956b-73485ceff0b0,TXN0000014380,2021-10-05,eb7bbb3a-8005-47de-9d4f-3122e2c7379e,CA_0011,POS,Corporate Financing,CAD,3894.51,252.56,473.45,4115.4,2021-10-05
0b37206f-6775-4fbf-86f0-9047c11c40ec,TXN0000014381,2017-10-22,eb7bbb3a-8005-47de-9d4f-3122e2c7379e,CA_0014,POS,American Express,CAD,8032.92,370.99,996.07,8658.0,2017-10-22
2a8a1571-671d-442b-8826-372bcec8d211,TXN0000014382,2022-07-04,49d74048-1000-41ae-b34d-3ee9809b95e7,DE_0018,POS,American Express,EUR,6538.66,142.14,1215.33,7611.85,2022-07-04
4283e879-ea95-4297-87f3-aae770f9428c,TXN0000014383,2021-10-04,6d909eb1-9fe7-4673-890e-e1ce0a21e929,DE_0007,POS,Corporate Financing,EUR,3576.36,213.31,638.98,4002.03,2021-10-04
6ec5a3eb-855f-4e8a-99de-3d9bda575241,TXN0000014384,2023-04-05,a9ae08ec-a8be-4a7b-8f2f-ea252eaa7234,DE_0013,POS,Apple Financing,EUR,4295.51,60.07,804.73,5040.17,2023-04-05
515c22f0-60e4-4b95-8407-ad95a127252d,TXN0000014385,2022-05-05,a9ae08ec-a8be-4a7b-8f2f-ea252eaa7234,DE_0007,POS,Bank EMI,EUR,5869.59,145.37,1087.61,6811.83,2022-05-05
39c6cd4a-02e3-442b-a66d-50da3b439e1d,TXN0000014386,2023-03-24,d4a29f7f-e3f6-4865-a49a-e158c223147f,CA_0014,POS,Bank EMI,CAD,4428.7,289.43,538.11,4677.38,2023-03-24
5b38d7aa-ce76-4a11-9faf-e0e617a846c5,TXN0000014387,2019-05-25,d4a29f7f-e3f6-4865-a49a-e158c223147f,CA_0002,POS,Apple Pay,CAD,6869.66,409.74,839.8,7299.72,2019-05-25
9d40ebee-7e75-4f92-8d93-0cc8acfa028d,TXN0000014388,2017-03-28,d4a29f7f-e3f6-4865-a49a-e158c223147f,CA_0019,POS,Apple Financing,CAD,2146.95,83.73,268.21,2331.43,2017-03-28
2c4baf4f-b50c-44c3-b911-8fb6626182b2,TXN0000014389,2023-06-24,2f8a5130-2fcf-4d9f-b58a-0f4cae333f24,DE_0008,POS,American Express,EUR,1478.28,116.11,258.81,1620.98,2023-06-24
dbdaed86-b12f-4e68-8e47-9799624b3f83,TXN0000014390,2024-09-09,2f8a5130-2fcf-4d9f-b58a-0f4cae333f24,DE_0010,POS,American Express,EUR,1988.55,152.73,348.8,2184.62,2024-09-09
37d42155-fd4c-4acf-ac4d-2b4e71455b4b,TXN0000014391,2022-11-02,da990d10-9214-4f1c-9de9-eb7855754097,AU_0018,POS,Bank EMI,AUD,2388.49,119.43,226.9,2495.96,2022-11-02
93e0bfcb-2526-4b09-9091-23e14977fa81,TXN0000014392,2020-05-03,44acd769-e554-4e95-9a79-f861d59372bc,CA_0015,POS,Bank EMI,CAD,6033.83,206.8,757.52,6584.55,2020-05-03
7a876212-19d9-4d85-8f1b-86d1bc60e4cb,TXN0000014393,2022-10-07,44acd769-e554-4e95-9a79-f861d59372bc,CA_0005,POS,Visa,CAD,3694.71,131.34,463.23,4026.6,2022-10-07
973f285e-e792-4188-8809-4b7a239e8d4d,TXN0000014394,2020-11-26,44b1965e-ce6f-4df3-8df8-0c0bf8932ad3,AU_0020,POS,Discover,AUD,5312.41,361.15,495.13,5446.39,2020-11-26
148a1442-83d9-44d5-a1c0-d05bb4151735,TXN0000014395,2022-07-19,44b1965e-ce6f-4df3-8df8-0c0bf8932ad3,AU_0008,POS,Corporate Financing,AUD,4061.43,16.56,404.49,4449.36,2022-07-19
f1fe2dbd-e5bc-4f45-9611-2dd68f1fc5c4,TXN0000014396,2024-01-21,44b1965e-ce6f-4df3-8df8-0c0bf8932ad3,AU_0016,POS,American Express,AUD,5354.75,269.63,508.51,5593.63,2024-01-21
e5ca1923-e06a-484d-939d-e65796deaeb1,TXN0000014397,2022-01-15,44b1965e-ce6f-4df3-8df8-0c0bf8932ad3,AU_0018,POS,Apple Pay,AUD,7414.32,506.74,690.77,7598.35,2022-01-15
20c8f27c-16c4-4819-a8c3-9c0da199c8c9,TXN0000014398,2022-09-28,44b1965e-ce6f-4df3-8df8-0c0bf8932ad3,AU_0007,POS,Bank EMI,AUD,5425.06,396.51,502.86,5531.41,2022-09-28
8022ac2f-611a-47b8-9890-29985eb32da2,TXN0000014399,2021-10-24,44b1965e-ce6f-4df3-8df8-0c0bf8932ad3,AU_0006,POS,Visa,AUD,3205.24,291.03,291.42,3205.63,2021-10-24
0a058b9c-061d-426a-abbe-8cf048eb7567,TXN0000014400,2021-11-09,a99f1093-ab89-43c1-adc1-ebfc0dc66232,DE_0013,POS,Bank EMI,EUR,5785.98,379.94,1027.15,6433.19,2021-11-09
7cfa03e6-e629-4648-a795-6bc8c6a10b18,TXN0000014401,2017-03-12,3c877e61-9618-4f54-8b32-e91d717f3cd0,DE_0005,POS,Visa,EUR,6616.78,218.11,1215.75,7614.42,2017-03-12
42ee8377-896b-4eff-a274-7797c5c18536,TXN0000014402,2021-04-12,3c877e61-9618-4f54-8b32-e91d717f3cd0,DE_0008,POS,Cash,EUR,5671.52,326.59,1015.55,6360.48,2021-04-12
fce8806d-f1d2-4cbe-a191-0220ed34f381,TXN0000014403,2020-06-03,2d7dddf9-1b39-469f-8004-68093cae43be,AU_0007,POS,Corporate Financing,AUD,5210.37,391.4,481.9,5300.87,2020-06-03
2796d091-71ed-4e1d-aeaa-466132a40eed,TXN0000014404,2016-11-23,58915324-4045-459f-93e6-76623627e0c9,CA_0013,POS,Corporate Financing,CAD,3709.87,164.98,460.83,4005.72,2016-11-23
f199b4b6-a409-43bd-b523-2ccf04503928,TXN0000014405,2021-11-02,58915324-4045-459f-93e6-76623627e0c9,CA_0019,POS,Mastercard,CAD,3530.54,313.03,418.28,3635.79,2021-11-02
72221b11-d23e-4376-891a-388564088bfe,TXN0000014406,2019-10-11,c1832f9d-af0c-43a1-8246-a141ea3db023,DE_0003,POS,Corporate Financing,EUR,4352.82,123.66,803.54,5032.7,2019-10-11
bc33331e-8fb6-4046-833f-def16510251f,TXN0000014407,2021-09-09,c1832f9d-af0c-43a1-8246-a141ea3db023,DE_0014,POS,American Express,EUR,3719.51,296.33,650.4,4073.58,2021-09-09
f2491a37-121d-407d-8073-900e0cbf29f2,TXN0000014408,2018-09-02,c1832f9d-af0c-43a1-8246-a141ea3db023,DE_0007,POS,American Express,EUR,6253.97,342.62,1123.16,7034.51,2018-09-02
a6b5f117-f44b-4404-9c93-54a03c2c4cce,TXN0000014409,2022-06-18,c1832f9d-af0c-43a1-8246-a141ea3db023,DE_0002,POS,Mastercard,EUR,7963.64,620.24,1395.25,8738.65,2022-06-18
32b4b7b0-f391-42b8-972c-f9192b9ffb5d,TXN0000014410,2021-11-23,c1832f9d-af0c-43a1-8246-a141ea3db023,DE_0015,POS,American Express,EUR,6521.35,261.77,1189.32,7448.9,2021-11-23
17d9e526-6098-462f-bc92-c721c856e696,TXN0000014411,2023-11-19,c1832f9d-af0c-43a1-8246-a141ea3db023,DE_0006,POS,Discover,EUR,4375.29,152.39,802.35,5025.25,2023-11-19
be3b6b95-5a51-4d2d-a883-65d67a010892,TXN0000014412,2017-11-05,a3c268a0-cfe3-43ba-bb62-e4a5ad1e14f5,AU_0017,POS,Bank EMI,AUD,5694.38,289.14,540.53,5945.77,2017-11-05
f5a0dcbf-ec9a-4b38-939b-5ae4b2e7a566,TXN0000014413,2024-07-01,a3c268a0-cfe3-43ba-bb62-e4a5ad1e14f5,AU_0004,POS,Apple Financing,AUD,4327.41,187.1,414.03,4554.34,2024-07-01
a6a4ef79-9fe0-4b46-a9bc-a8f437867b6e,TXN0000014414,2024-12-31,a60c1453-a64b-4dd7-8e83-81f4b2508f8e,DE_0016,POS,Visa,EUR,5444.65,308.12,975.94,6112.47,2024-12-31
bb1e8fc4-efeb-4c46-bc93-220a3ea0a9c1,TXN0000014415,2024-12-29,a60c1453-a64b-4dd7-8e83-81f4b2508f8e,DE_0012,POS,Visa,EUR,5323.56,464.85,923.15,5781.86,2024-12-29
f8ae9178-a587-41da-a2a2-bb6b4c507931,TXN0000014416,2024-12-28,a60c1453-a64b-4dd7-8e83-81f4b2508f8e,DE_0016,POS,Discover,EUR,4133.14,237.73,740.13,4635.54,2024-12-28
f652fcd9-97af-42b5-8e4a-c637b32da483,TXN0000014417,2024-09-14,a6f7b3d4-7ed3-4aaf-bedc-156e177c1fc5,DE_0004,POS,Cash,EUR,1370.45,48.53,251.16,1573.08,2024-09-14
412e71c1-a164-4549-98aa-843abd7a5f8d,TXN0000014418,2024-10-05,a6f7b3d4-7ed3-4aaf-bedc-156e177c1fc5,DE_0019,POS,Cash,EUR,2276.3,177.33,398.8,2497.77,2024-10-05
cd8af2f5-7225-46a3-808f-364fef472348,TXN0000014419,2018-11-20,8bd9bdf9-a0b4-41c0-a3d1-e007c3968cb4,CA_0020,POS,Mastercard,CAD,2886.51,133.94,357.83,3110.4,2018-11-20
894349b8-3e14-415b-9699-614d177db505,TXN0000014420,2024-01-15,50b452ed-a667-4370-a8db-ed7317857a3e,AU_0008,POS,Corporate Financing,AUD,4696.29,163.73,453.25,4985.81,2024-01-15
80541785-15c6-4ef1-8aca-3183d1e2dc21,TXN0000014421,2024-07-12,50b452ed-a667-4370-a8db-ed7317857a3e,AU_0010,POS,Mastercard,AUD,4206.94,324.15,388.28,4271.07,2024-07-12
f85db030-3770-48f7-aa6b-015eb26b3d82,TXN0000014422,2023-07-21,4d40b082-fa95-4f67-94ef-3955a345b6db,AU_0011,POS,American Express,AUD,2704.21,101.25,260.29,2863.25,2023-07-21
742f737b-f06c-439e-b793-b5818cf3ad84,TXN0000014423,2024-10-12,70e0f2f5-553d-476c-90a6-0a1824a413bb,DE_0013,POS,Visa,EUR,4180.78,31.04,788.45,4938.19,2024-10-12
6727eb27-360c-4dd9-bd75-9914598fd351,TXN0000014424,2023-03-25,70e0f2f5-553d-476c-90a6-0a1824a413bb,DE_0010,POS,American Express,EUR,5214.43,257.45,941.83,5898.81,2023-03-25
837e3036-481c-45a1-8629-bc2c72031f48,TXN0000014425,2024-11-22,70e0f2f5-553d-476c-90a6-0a1824a413bb,DE_0012,POS,Cash,EUR,3736.32,313.8,650.28,4072.8,2024-11-22
e21e767d-5680-44ca-93c4-31048f0df083,TXN0000014426,2018-05-11,70e0f2f5-553d-476c-90a6-0a1824a413bb,DE_0002,POS,Apple Financing,EUR,5155.49,313.78,919.93,5761.64,2018-05-11
d4db402c-7e90-4b6a-9e96-2af8d197ea8e,TXN0000014427,2021-12-18,5133ed67-e496-4feb-9ddd-baa6059a0290,CA_0002,POS,American Express,CAD,3331.36,76.98,423.08,3677.46,2021-12-18
d6d75408-4171-4542-8adc-34a55e3d3ab6,TXN0000014428,2023-01-07,5133ed67-e496-4feb-9ddd-baa6059a0290,CA_0011,POS,American Express,CAD,2722.68,174.44,331.27,2879.51,2023-01-07
b6126cd7-b97e-477f-8bed-f7357bca89dc,TXN0000014429,2021-06-04,01abbb68-462c-45f9-b9ba-f94d2e0e70d6,CA_0018,POS,Apple Pay,CAD,6743.82,309.84,836.42,7270.4,2021-06-04
f166c87e-2c2a-46d3-9f6d-af0e69b86720,TXN0000014430,2024-11-19,01abbb68-462c-45f9-b9ba-f94d2e0e70d6,CA_0003,POS,Cash,CAD,7569.86,491.71,920.16,7998.31,2024-11-19
7ec091a4-bcbb-4bf9-bd28-7a9148cee420,TXN0000014431,2021-11-07,01abbb68-462c-45f9-b9ba-f94d2e0e70d6,CA_0011,POS,Visa,CAD,1047.78,52.39,129.4,1124.79,2021-11-07
56bd8141-a15e-4bf9-843f-45d3387ba699,TXN0000014432,2023-09-26,36948f49-e1cc-4b55-bcb7-20e794190e18,DE_0015,POS,Discover,EUR,783.94,0.0,148.95,932.89,2023-09-26
fda3de37-3c2c-4eee-a922-d2bd0cf25ae9,TXN0000014433,2022-12-30,36948f49-e1cc-4b55-bcb7-20e794190e18,DE_0015,POS,American Express,EUR,1707.73,85.39,308.25,1930.59,2022-12-30
d77c78bd-e7f7-49e8-954b-17d114f02041,TXN0000014434,2022-08-18,36948f49-e1cc-4b55-bcb7-20e794190e18,DE_0008,POS,Bank EMI,EUR,2232.29,170.08,391.82,2454.03,2022-08-18
afde5817-dcef-430e-b8c3-58e857d341d9,TXN0000014435,2023-10-11,78a1b97b-dd62-4f9f-9e93-b37eb1d50ef8,AU_0016,POS,Apple Pay,AUD,3752.48,197.39,355.5,3910.59,2023-10-11
3558e966-a07b-4f34-9ac0-9ee200f82174,TXN0000014436,2018-10-17,6e083ad2-11e4-4a8f-9e4f-273be1460c59,DE_0009,POS,Visa,EUR,4903.3,61.79,919.89,5761.4,2018-10-17
2e1c5fb2-0455-4cdc-b3b9-2e764c8437c2,TXN0000014437,2017-05-23,6e083ad2-11e4-4a8f-9e4f-273be1460c59,DE_0003,POS,Discover,EUR,2289.98,83.52,419.24,2625.7,2017-05-23
4e34bbb4-70cf-46fc-a25a-de18d31c524b,TXN0000014438,2021-09-11,6e083ad2-11e4-4a8f-9e4f-273be1460c59,DE_0007,POS,Apple Financing,EUR,4447.66,86.22,828.68,5190.12,2021-09-11
7047c7f6-45a5-4bb9-9481-b8a9629fa541,TXN0000014439,2023-08-30,f167ae89-3f1d-4bf6-92cd-a6613b21d5ec,AU_0008,POS,Apple Financing,AUD,4584.3,231.42,435.29,4788.17,2023-08-30
93980f39-b8d2-4bf5-888e-83b2070b0d14,TXN0000014440,2022-01-27,f167ae89-3f1d-4bf6-92cd-a6613b21d5ec,AU_0016,POS,Apple Financing,AUD,2203.56,73.38,213.02,2343.2,2022-01-27
e9c44bad-0749-4ba3-b027-14324912438f,TXN0000014441,2020-09-04,f167ae89-3f1d-4bf6-92cd-a6613b21d5ec,AU_0003,POS,Discover,AUD,4791.24,0.0,479.12,5270.36,2020-09-04
9d372e2a-7a49-4aa3-a9cf-0844b81749b0,TXN0000014442,2021-01-28,c8938491-4b82-49d5-bf5a-b1f618a5f9f0,DE_0013,POS,American Express,EUR,3134.3,213.46,554.96,3475.8,2021-01-28
0863744f-4a2e-4109-ab85-56f210d55066,TXN0000014443,2019-11-06,f63f3c2f-d611-486e-b63d-7434381376fb,AU_0020,POS,Cash,AUD,4446.03,444.6,400.14,4401.57,2019-11-06
7cc4cc6b-decd-4343-aa58-875e28044c22,TXN0000014444,2024-10-27,eb46fdd5-78b2-4d41-987e-067ec84207ad,AU_0008,POS,Cash,AUD,5939.6,289.29,565.03,6215.34,2024-10-27
854c21d6-ff4e-452f-9b96-5e54ff86c5a3,TXN0000014445,2024-08-16,eb46fdd5-78b2-4d41-987e-067ec84207ad,AU_0013,POS,American Express,AUD,2480.04,157.71,232.24,2554.57,2024-08-16
2d352a37-ea96-48d6-9371-4d480647690d,TXN0000014446,2024-07-30,eb46fdd5-78b2-4d41-987e-067ec84207ad,AU_0001,POS,Cash,AUD,3577.95,34.07,354.4,3898.28,2024-07-30
b0492fcf-8fc6-4d6e-84dc-787d4cef58f7,TXN0000014447,2018-08-22,7be69080-daf2-45af-af96-965d574efd6d,DE_0017,POS,Apple Financing,EUR,3882.23,254.15,689.32,4317.4,2018-08-22
6e959efb-d84e-4718-b922-61892a20fa0b,TXN0000014448,2024-10-10,7be69080-daf2-45af-af96-965d574efd6d,DE_0015,POS,Cash,EUR,4505.47,190.68,819.82,5134.61,2024-10-10
673dab2a-f1f6-4d91-9188-f94734d4d843,TXN0000014449,2022-01-15,7be69080-daf2-45af-af96-965d574efd6d,DE_0016,POS,Visa,EUR,2368.24,173.57,416.99,2611.66,2022-01-15
9533466a-de5f-4103-b3e9-e59871706f0a,TXN0000014450,2019-09-14,95cae9d1-647a-4010-9e0e-dc3cb153d625,CA_0003,POS,Cash,CAD,3144.86,314.49,367.95,3198.32,2019-09-14
2b3b9d2b-f707-4221-9cb6-a5095550c8ef,TXN0000014451,2021-09-03,95cae9d1-647a-4010-9e0e-dc3cb153d625,CA_0017,POS,American Express,CAD,4640.45,189.87,578.57,5029.15,2021-09-03
1733fb6f-fd0d-4485-8440-378847423ff1,TXN0000014452,2019-11-09,95cae9d1-647a-4010-9e0e-dc3cb153d625,CA_0019,POS,Corporate Financing,CAD,4614.43,230.72,569.88,4953.59,2019-11-09
f0c5636e-7661-42c2-b7e5-aa83c4bca839,TXN0000014453,2019-09-18,e3ffcd8e-9ec9-4d2a-bfb6-817f7a5cd937,DE_0018,POS,Discover,EUR,6546.18,454.96,1157.33,7248.55,2019-09-18
3885411c-6d94-4eff-bc31-ebce41212b85,TXN0000014454,2022-04-06,9382a16b-6f9b-4129-9fff-6eb9087549b9,DE_0018,POS,Mastercard,EUR,2475.89,97.25,451.94,2830.58,2022-04-06
86aed6d7-16d3-443c-b9e7-30ce19fe4d4c,TXN0000014455,2023-11-20,9382a16b-6f9b-4129-9fff-6eb9087549b9,DE_0004,POS,Cash,EUR,4221.68,22.05,797.94,4997.57,2023-11-20
135c1f00-5f1a-4426-a53c-ad3811a28a7f,TXN0000014456,2023-09-11,9382a16b-6f9b-4129-9fff-6eb9087549b9,DE_0007,POS,Apple Pay,EUR,2859.99,67.8,530.52,3322.71,2023-09-11
d1c4d106-8c73-401d-a8c1-3a72fcff00d4,TXN0000014457,2015-10-01,ae86eefb-af12-4282-a51c-913effe3cd0a,CA_0015,POS,Apple Pay,CAD,3218.18,160.91,397.45,3454.72,2015-10-01
